Actual,Predicted,Anomaly_Score,Explanation
0,0,0.09379794329797292,
1,1,-0.04585782782151854,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
0,0,0.021538159140236546,
0,0,0.010301418657338524,High packet rate (possible DoS)
1,1,-0.16761137371627866,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.08488412336493611,
0,0,0.04052365882882286,Data imbalance (possible exfiltration)
0,0,0.09197970766169933,
0,0,0.03523546691631518,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.17214855378209537,
1,1,-0.157376378157286,High packet rate (possible DoS)
1,1,-0.238548015186289,High packet rate (possible DoS)
1,1,-0.11238520476118741,High error rate (suspicious behavior)
0,0,0.04351100654003587,Data imbalance (possible exfiltration)
1,0,0.060837527532604685,
0,0,0.09006431048953545,
1,1,-0.031524425731042416,
0,0,0.007819628062498696,
0,0,0.048006293774143005,
1,0,0.005655289509210182,Data imbalance (possible exfiltration)
0,0,0.09311578199809145,
1,1,-0.15755837129849115,
0,1,-0.12961436629531253,High packet rate (possible DoS)
0,0,0.09169575128019086,
1,1,-0.08687579780430366,Data imbalance (possible exfiltration)
0,0,0.016274787779690436,High packet rate (possible DoS)
0,0,0.08497535983578602,
0,1,-0.08115278266845383,High packet rate (possible DoS)
0,0,0.08045515472809855,
1,1,-0.10470486459650363,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.15075049254714445,High error rate (suspicious behavior)
1,1,-0.1916402720872581,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.15674043864844023,High packet rate (possible DoS)
0,0,0.07988463762633624,
0,0,0.09015318622912799,Traffic spike detected
1,1,-0.18389826480874694,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.09171873886904902,
0,0,0.02779267337097885,High packet rate (possible DoS)
1,1,-0.1601638454167661,High packet rate (possible DoS)
1,1,-1.3482100063244573e-05,
1,0,0.06171278738321134,
0,0,0.0049013096470974515,
1,1,-0.20516584295859197,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.09288147332913788,
1,1,-0.16473637959303822,High error rate (suspicious behavior)
0,0,0.019351775026259677,High packet rate (possible DoS)
1,0,0.00540325417732318,Data imbalance (possible exfiltration)
0,0,0.09119539249610376,Traffic spike detected
0,0,0.05426357932876935,Data imbalance (possible exfiltration)
1,1,-0.20817937749930426,High packet rate (possible DoS)
1,0,0.06118289724587128,
1,0,0.055005591723700176,
0,0,0.06463250534143178,Traffic spike detected
0,0,0.08880286547243355,
0,0,0.08738432590895318,
1,1,-0.22783407302875203,High packet rate (possible DoS)
0,0,0.08845893263880256,Traffic spike detected
1,1,-0.09461262547386096,Data imbalance (possible exfiltration)
0,0,0.08398432671779271,
1,1,-0.019248627665231943,
1,1,-0.19547698646254852,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,1,-0.07318823497600513,High packet rate (possible DoS)
0,0,0.048479976442213135,
0,0,0.09341527204286809,
1,1,-0.16140911865595753,High packet rate (possible DoS)
0,0,0.005690456367773045,Data imbalance (possible exfiltration)
1,1,-0.14996754356190645,
1,1,-0.10096991607015826,Data imbalance (possible exfiltration)
0,1,-0.0198249027519376,Traffic spike detected
0,0,0.09303332105002576,
1,1,-0.20648150442752178,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,1,-0.06178071531603668,Data imbalance (possible exfiltration)
1,1,-0.16793918601420355,High packet rate (possible DoS)
1,1,-0.2271860035104093,High packet rate (possible DoS)
1,0,0.007423017483323802,Data imbalance (possible exfiltration)
1,1,-0.16740082256506283,High error rate (suspicious behavior)
1,0,0.04894270695722258,
0,0,0.06577745903453869,Traffic spike detected
0,0,0.08016243404967333,
0,1,-0.01790507549303727,Traffic spike detected
1,0,0.027410520338389033,
1,1,-0.18402003185115734,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.08909037968446853,
0,0,0.060683060546105116,
1,1,-0.0018097328905872234,Data imbalance (possible exfiltration)
0,0,0.08638202593719346,Traffic spike detected
1,1,-0.14077141580211217,High packet rate (possible DoS)
1,1,-0.18949527868705018,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.09175243785001747,
1,1,-0.09390285969964718,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
0,0,0.02963839793314499,Data imbalance (possible exfiltration)
0,0,0.08766880565080781,
1,1,-0.08736467367153522,Data imbalance (possible exfiltration)
0,1,-0.0032025979448576103,
0,0,0.006365117093881323,
0,0,0.04495982480995242,Data imbalance (possible exfiltration)
1,1,-0.20086751169060524,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.088827549975725,
1,1,-0.030341173753172912,
0,0,0.089059419317979,
1,0,0.035147495628697345,
0,0,0.09242846192742632,
0,0,0.092217298296491,
0,0,0.09165203701961394,Traffic spike detected
1,1,-0.20407828526415517,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.08476777261596075,Traffic spike detected
1,1,-0.197558255950411,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.03995549365911233,Data imbalance (possible exfiltration)
0,1,-0.12224702299222101,High packet rate (possible DoS)
0,0,0.09095895364356404,
0,0,0.007473753580826581,
0,0,0.07543284856122057,
1,0,0.06534606602365739,
1,1,-0.13912700705095282,High packet rate (possible DoS)
0,0,0.055878234267933535,Data imbalance (possible exfiltration)
0,0,0.09351409109602687,
1,0,0.03252870372271777,"Data imbalance (possible exfiltration), Traffic spike detected"
0,0,0.08876338816431723,
1,0,0.05999538783507974,
0,0,0.03742230308696298,"Data imbalance (possible exfiltration), Traffic spike detected"
0,1,-0.07714011288894446,High packet rate (possible DoS)
0,0,0.08988015877964606,
1,1,-0.18588209725352012,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.15917441912184738,High packet rate (possible DoS)
0,0,0.08145315958686489,Traffic spike detected
1,1,-0.08870335231789545,Data imbalance (possible exfiltration)
1,1,-0.08179127761625687,
1,0,0.007080445186113282,
0,0,0.06226593178688872,Traffic spike detected
0,0,0.09234356359007301,
1,0,0.019778586588332592,
0,0,0.08929354183085719,
0,0,0.0824697140226463,Traffic spike detected
0,1,-0.13310046138543052,
1,1,-0.06236388039591906,
0,0,0.09015454229377046,
1,0,0.06015074691536115,
0,1,-0.016142913821079685,Traffic spike detected
1,1,-0.1571630649317004,High packet rate (possible DoS)
0,0,0.09036581575937624,
0,0,0.08959162604972953,Traffic spike detected
0,0,0.09334953984403599,
0,0,0.07735798999785914,
0,1,-0.14203618735947898,
0,0,0.08765553699742445,
0,0,0.03542293007924224,High packet rate (possible DoS)
0,0,0.08384175239843611,
0,0,4.2259458399140915e-05,
1,1,-0.1985083627805494,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.09248539453231847,
0,0,0.08854947271396812,
0,1,-0.0392744362536146,Data imbalance (possible exfiltration)
0,0,0.08492236211720683,Traffic spike detected
1,1,-0.08732095968501452,
1,1,-0.030269914680448262,
1,1,-0.22474301472392477,High packet rate (possible DoS)
1,1,-0.19087086264805164,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.19703076253290963,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,0,0.05527738605821697,
1,1,-0.1287617947289168,
1,1,-0.25519844475656683,High packet rate (possible DoS)
1,1,-0.164173083811903,High packet rate (possible DoS)
1,1,-0.14396860331084316,High packet rate (possible DoS)
0,0,0.08783128744144592,
1,1,-0.03611867162633697,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
1,1,-0.19216594227746064,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.09340009259904714,
0,0,0.0788020145431656,
1,1,-0.22335315910624354,High packet rate (possible DoS)
1,1,-0.025909415745993036,
0,0,0.09223731234812926,
1,1,-0.011912194387105612,Data imbalance (possible exfiltration)
1,1,-0.04142821293547938,
0,0,0.07729791809582276,
0,0,0.09338534309729873,
1,1,-0.22474301472392477,High packet rate (possible DoS)
0,0,0.09117316365775724,
0,0,0.056405535922442074,Traffic spike detected
1,1,-0.18009398973564128,
0,0,0.042671907078841664,Data imbalance (possible exfiltration)
1,1,-0.22323418062458134,High packet rate (possible DoS)
0,0,0.03905711198607015,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.08211547602585184,Data imbalance (possible exfiltration)
0,0,0.020052997204275558,High packet rate (possible DoS)
1,1,-0.14828577671549492,High packet rate (possible DoS)
1,1,-0.1871716609293621,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.02422785068404215,
1,1,-0.15667457993914113,High error rate (suspicious behavior)
1,1,-0.16117058727193667,High packet rate (possible DoS)
0,0,0.08050676443060667,
1,1,-0.15674043864844023,High packet rate (possible DoS)
0,1,-0.007161281289555177,
0,0,0.08471560910347326,
0,0,0.010909462269134196,High packet rate (possible DoS)
1,1,-0.1639785199905528,High packet rate (possible DoS)
0,0,0.09290630147287576,
1,1,-0.24983016639216116,High packet rate (possible DoS)
0,0,0.0706849703835396,
1,1,-0.08639147698722877,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.16085712841211763,High packet rate (possible DoS)
1,0,0.06391279718589798,
1,1,-0.16339062448906327,High packet rate (possible DoS)
0,0,0.023095029610120943,High packet rate (possible DoS)
1,1,-0.004786098401559691,Data imbalance (possible exfiltration)
0,0,0.08510479762292716,
0,0,0.031426517977352186,Data imbalance (possible exfiltration)
1,1,-0.22855355603777316,High packet rate (possible DoS)
0,0,0.08912464319295077,
1,1,-0.18997462731282455,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.0732040475525409,Traffic spike detected
0,0,0.08996158123771397,
1,1,-0.1510750424699242,High packet rate (possible DoS)
0,0,0.08957641985938936,
1,1,-0.006619088726725952,"Data imbalance (possible exfiltration), Traffic spike detected"
1,0,0.05400452135216516,
1,0,0.002949891329517229,
0,0,0.08782909883704526,
1,1,-0.12694823477928519,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.19046374357135598,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.07751444960089465,Traffic spike detected
1,1,-0.16140911865595753,High packet rate (possible DoS)
0,0,0.09173407316184962,Traffic spike detected
0,0,0.021812876903683165,
0,0,0.061513248909546125,
0,0,0.08088370772253206,
1,1,-0.21077894190316226,High packet rate (possible DoS)
0,0,0.08798560420283574,
0,0,0.08784959227483896,
1,1,-0.18864110002247647,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.08429970895269195,
0,0,0.07588046540175064,
1,0,0.005548141429849551,
1,1,-0.15203969743089363,High packet rate (possible DoS)
0,0,0.0887774676258784,Data imbalance (possible exfiltration)
0,0,0.07806386319695063,
0,1,-0.07714011288894446,High packet rate (possible DoS)
1,1,-0.13870682285751113,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.15542019899178938,High packet rate (possible DoS)
0,0,0.03636549373531944,Data imbalance (possible exfiltration)
0,0,0.08521099200575072,
0,0,0.09334904756727702,
1,0,0.02432260652652074,
1,0,0.06201889180027992,
1,1,-0.1503504185971135,High packet rate (possible DoS)
0,0,0.09063428842979632,
0,0,0.09331756048702161,
1,1,-0.15717449906240033,High error rate (suspicious behavior)
0,0,0.08695997696075997,Traffic spike detected
1,1,-0.1571630649317004,High packet rate (possible DoS)
0,0,0.08396186409316753,
1,1,-0.18634927079854036,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.032554815701323736,Data imbalance (possible exfiltration)
0,0,0.09135808916116883,
0,1,-0.03405433794223739,Data imbalance (possible exfiltration)
0,0,0.08219496727670456,
1,0,0.06487297755757587,
1,1,-0.21530964121712415,High packet rate (possible DoS)
0,1,-0.01601478412196705,Data imbalance (possible exfiltration)
1,1,-0.1127934420273844,
0,1,-0.002522970621134879,
1,1,-0.17150974428420396,
1,1,-0.226034848092714,High packet rate (possible DoS)
1,0,0.05777887395685871,
0,0,0.0907436478432837,
1,0,0.008780822269651989,Data imbalance (possible exfiltration)
1,1,-0.0335609255737957,
0,0,0.09302993248322433,
0,0,0.09289610623611771,
1,1,-0.16339062448906327,High packet rate (possible DoS)
1,1,-0.17366447659838047,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.09269483069578499,
1,1,-0.13912700705095282,High packet rate (possible DoS)
1,1,-0.07537208507556631,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.10561466010016851,"Data imbalance (possible exfiltration), Traffic spike detected"
1,0,0.02696877832102451,Data imbalance (possible exfiltration)
0,0,0.04213335713599553,
0,0,0.087529166676729,
1,1,-0.20847863099889496,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,0,0.02348477140269073,
1,0,0.009981899425179352,Data imbalance (possible exfiltration)
1,1,-0.2173000422139273,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.07883216119557862,
0,0,0.02977299372621528,High packet rate (possible DoS)
0,0,0.09200777303900498,
0,0,0.08857253062015952,Traffic spike detected
1,1,-0.1584774478027734,High packet rate (possible DoS)
1,1,-0.2000866341756955,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.14274117502995554,High packet rate (possible DoS)
1,1,-0.01506021680453623,
0,0,0.09200777303900498,
0,0,0.08694449423518918,Traffic spike detected
1,0,0.014208567956855489,
0,0,0.0919817732521151,
1,1,-0.22783407302875203,High packet rate (possible DoS)
1,1,-0.11452906202527147,High error rate (suspicious behavior)
0,0,0.08705055303686215,
1,0,0.05992952281833608,
1,1,-0.11802788319309587,
0,1,-0.026156683046927143,Data imbalance (possible exfiltration)
0,0,0.08599456997946298,Traffic spike detected
0,0,0.09107717199773518,
1,1,-0.10507251608268986,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.17162864029056457,High packet rate (possible DoS)
1,1,-0.008204079448254298,Data imbalance (possible exfiltration)
0,0,0.03285707722018666,Data imbalance (possible exfiltration)
1,1,-0.1505159132717966,High packet rate (possible DoS)
1,1,-0.2226496099374845,High packet rate (possible DoS)
0,1,-0.06328153646623164,Traffic spike detected
1,1,-0.1188634725131601,
1,1,-0.14690040742261778,High packet rate (possible DoS)
1,1,-0.22286402514471348,High packet rate (possible DoS)
1,0,0.015173769338674592,
1,0,0.060905725488051676,
0,0,0.0934929444081325,
0,1,-0.07876847116234403,High packet rate (possible DoS)
1,1,-0.2249581382354695,High packet rate (possible DoS)
0,0,0.038152107399408164,Data imbalance (possible exfiltration)
1,1,-0.13766683385874323,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.059101218150466706,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
0,0,0.03399216225090251,High packet rate (possible DoS)
0,0,0.08119040427189922,
0,0,0.03021260162489997,High packet rate (possible DoS)
1,1,-0.20463715396896764,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.18584435265628296,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.15746637513794604,High packet rate (possible DoS)
1,0,0.04140576954827202,Data imbalance (possible exfiltration)
0,0,0.057563927765687584,Data imbalance (possible exfiltration)
1,1,-0.223883248056716,High packet rate (possible DoS)
1,1,-0.1916402720872581,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.08127439998324082,Traffic spike detected
1,1,-0.01520977104060972,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.15735237982272987,High packet rate (possible DoS)
1,0,0.028963506938091577,"Data imbalance (possible exfiltration), Traffic spike detected"
0,0,0.0909876074182771,
1,1,-0.16218428981791633,High packet rate (possible DoS)
1,1,-0.21429878060202512,High packet rate (possible DoS)
1,0,0.05575062295293853,
1,1,-0.15785981485354594,High packet rate (possible DoS)
0,0,0.07929401333991015,
1,0,0.05680695301316213,
0,0,0.08938959245557582,
0,1,-0.02202425768222177,High packet rate (possible DoS)
0,0,0.06560555939781187,Traffic spike detected
1,1,-0.07049365041966305,"Data imbalance (possible exfiltration), Traffic spike detected"
0,1,-0.1129541952775166,High packet rate (possible DoS)
0,0,0.09249843412988068,
0,0,0.08688177705074168,
0,0,0.09382787469737386,
1,1,-0.20010837208628207,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.12098315650315883,
1,1,-0.08736467367153522,Data imbalance (possible exfiltration)
0,0,0.09315491801828585,
1,1,-0.15145758092526973,High error rate (suspicious behavior)
0,0,0.03973099904182503,
1,0,0.006063167881515452,Data imbalance (possible exfiltration)
0,0,0.09343395516426839,
0,0,0.0929376451551866,
0,1,-0.05384421918090504,High packet rate (possible DoS)
1,1,-0.062085354837559115,"Data imbalance (possible exfiltration), Traffic spike detected"
0,0,0.08666071239174289,
0,0,0.015039256824600888,
1,0,0.0010755683293632856,
0,0,0.08376280765837507,Traffic spike detected
0,0,0.06472610455755412,Traffic spike detected
0,0,0.07607246114104316,Traffic spike detected
0,1,-0.06433130027430262,
1,1,-0.15464393705741697,
1,1,-0.1526159762987993,High packet rate (possible DoS)
1,1,-0.13983042457549832,High packet rate (possible DoS)
0,0,0.08362002678988056,Traffic spike detected
1,1,-0.15674043864844023,High packet rate (possible DoS)
1,1,-0.1509554729674899,High packet rate (possible DoS)
1,1,-0.1862099896256023,High packet rate (possible DoS)
1,1,-0.03844170304991096,
1,1,-0.1303808711094564,"Data imbalance (possible exfiltration), Traffic spike detected"
0,0,0.08729910219079334,
1,0,0.06831996778122773,
0,0,0.08234519770395632,Traffic spike detected
0,0,0.005912346305196159,
0,0,0.08626250020878029,
1,1,-0.22442715189893792,High packet rate (possible DoS)
0,0,0.08904384970915274,
1,1,-0.0072014597777167455,Data imbalance (possible exfiltration)
0,0,0.08848005320986202,
1,1,-0.18866243082484013,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.09204240953402598,
1,1,-0.040755825397723655,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
0,0,0.08999066828961011,
1,1,-0.1444973551508132,High packet rate (possible DoS)
0,0,0.09391029145845003,
1,1,-0.1571630649317004,High packet rate (possible DoS)
1,1,-0.15439960408412035,High packet rate (possible DoS)
0,0,0.0878188276646803,
1,1,-0.15278625839689142,High packet rate (possible DoS)
1,1,-0.13912700705095282,High packet rate (possible DoS)
0,0,0.09233403475896279,
1,1,-0.20711349949554758,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.17063317935995725,High packet rate (possible DoS)
1,1,-0.11928018673693042,Data imbalance (possible exfiltration)
0,0,0.07766509577667552,Traffic spike detected
0,1,-0.08115278266845383,High packet rate (possible DoS)
0,1,-0.1297773444131105,High packet rate (possible DoS)
1,1,-0.17129128287460382,High error rate (suspicious behavior)
1,1,-0.2493382984978575,High packet rate (possible DoS)
1,1,-0.057067456193590216,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
1,1,-0.19046374357135598,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.09202150738597947,
1,1,-0.19030432678307896,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.08233566841530954,
0,1,-0.07464733947994223,High packet rate (possible DoS)
0,0,0.08526651062587831,Traffic spike detected
1,1,-0.20173672439485013,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,0,0.06670423302099249,
1,1,-0.2017391049891727,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.07146792748665909,
0,0,0.030540923619856497,Data imbalance (possible exfiltration)
0,0,0.03640230308662423,High packet rate (possible DoS)
1,1,-0.15613488925075614,High packet rate (possible DoS)
1,1,-0.15688968412531057,High packet rate (possible DoS)
0,0,0.036332840519329834,Data imbalance (possible exfiltration)
0,0,0.08437110983535406,
0,0,0.08236594179878848,Traffic spike detected
1,0,0.00916557901854026,
1,1,-0.11400103617209167,
0,0,0.037854052079997924,
1,1,-0.14722831305532558,High packet rate (possible DoS)
1,1,-0.0900575268506767,
0,0,0.03855834438230865,Data imbalance (possible exfiltration)
1,0,0.005872690938687697,
0,0,0.05899284256582049,
1,1,-0.01653627115811912,
1,0,0.017437140893575676,"Data imbalance (possible exfiltration), Traffic spike detected"
0,1,-0.08215076222525503,Traffic spike detected
1,1,-0.16140911865595753,High packet rate (possible DoS)
1,1,-0.16232964974437947,High packet rate (possible DoS)
0,0,0.08739011170740157,
1,1,-0.16228454422109095,High packet rate (possible DoS)
0,0,0.01164791649229796,
0,0,0.09023349285169063,
1,0,0.025149139284609767,
1,1,-0.08920237217927307,Data imbalance (possible exfiltration)
0,0,0.08958465027111867,
0,1,-0.02788607636572038,Data imbalance (possible exfiltration)
1,0,0.02552372868706765,
1,1,-0.12992860235712866,High error rate (suspicious behavior)
0,0,0.09004061215888526,Traffic spike detected
1,0,0.05650998759852488,
0,0,0.08551171853673867,
1,1,-0.05123153945426767,
0,0,0.09343395516426839,
1,1,-0.029143805882814622,"Data imbalance (possible exfiltration), Traffic spike detected"
0,1,-0.011396737144283242,
1,1,-0.018826602381956048,
0,0,0.08823289349331814,
1,1,-0.029967793224839723,
0,0,0.08681514871788476,
1,0,0.029206948847508407,Data imbalance (possible exfiltration)
0,0,0.047781566238273565,Traffic spike detected
1,1,-0.10838385667880834,High packet rate (possible DoS)
1,1,-0.19527377301369575,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.1356493191735939,
0,0,0.03835252001693795,High packet rate (possible DoS)
1,1,-0.13142740524397367,High error rate (suspicious behavior)
0,0,0.09186828288704046,
0,0,0.0776220368043864,
1,0,0.005710281221621261,Data imbalance (possible exfiltration)
0,0,0.08834770488480786,
0,0,0.09312368256154119,
0,0,0.08381825424309558,Traffic spike detected
0,0,0.0898681844510516,
0,0,0.08907719367700973,
1,1,-0.0457536961813958,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
1,1,-0.013123356652376683,"Data imbalance (possible exfiltration), Traffic spike detected"
0,0,0.09019973392773117,
1,1,-0.226034848092714,High packet rate (possible DoS)
1,1,-0.19783423342275352,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.15688968412531057,High packet rate (possible DoS)
0,0,0.08291421305450891,
1,1,-0.09818253790281839,
0,0,0.08136335778454001,
0,0,0.09190788216853046,
1,1,-0.03037038962630262,
0,0,0.08502296291959055,
0,0,0.007530188641439561,High packet rate (possible DoS)
1,1,-0.1906159083851362,"High packet rate (possible DoS), High error rate (suspicious behavior)"
1,1,-0.15667457993914113,High error rate (suspicious behavior)
1,1,-0.1525709921898969,High packet rate (possible DoS)
1,1,-0.07795910942684414,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.15569823339290123,High packet rate (possible DoS)
0,0,0.08838418866045555,
1,1,-0.1985442240880947,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.09354291517090096,
1,1,-0.06640371898779623,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.02543003591298837,
0,0,0.03149357944820952,High packet rate (possible DoS)
1,1,-0.22474301472392477,High packet rate (possible DoS)
0,0,0.08021098096772,
1,0,0.06603817458301925,
1,0,0.019113326316704704,Data imbalance (possible exfiltration)
1,0,0.06273275083663377,
0,0,0.07279937843444201,
0,0,0.08748342361050587,
0,0,0.08911933987917536,Traffic spike detected
0,0,0.042034220940629086,Traffic spike detected
1,1,-0.1999016536588205,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.07277581090001883,
1,1,-0.22474301472392477,High packet rate (possible DoS)
1,1,-0.10395446101196337,Data imbalance (possible exfiltration)
0,1,-0.1423664701332883,
1,1,-0.13990455992562478,High packet rate (possible DoS)
1,1,-0.011771618527698147,Data imbalance (possible exfiltration)
1,1,-0.1301378619538962,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.1615823737617662,High packet rate (possible DoS)
0,1,-0.02270895399491779,High packet rate (possible DoS)
0,0,0.05676080504409714,Data imbalance (possible exfiltration)
1,1,-0.19158085529521196,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.08207748587537683,
0,0,0.08259969632918557,
1,0,0.03576746317530022,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.10713832445226434,"Data imbalance (possible exfiltration), Traffic spike detected"
1,0,0.05650998759852488,
0,0,0.0889218382743171,Traffic spike detected
1,1,-0.19665269591859025,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.0709520712228236,Traffic spike detected
1,1,-0.13912700705095282,High packet rate (possible DoS)
0,0,0.09170629485383058,
1,1,-0.12328428521425727,
0,0,0.07507259406823324,
1,0,0.02636079224593707,
1,0,0.056378747830527376,
0,0,0.09147430926961553,
1,1,-0.16247670125582603,High packet rate (possible DoS)
1,1,-0.14521915337175517,High packet rate (possible DoS)
1,0,0.06715386295350123,
1,1,-0.08086704958310081,
0,0,0.0895666414474664,
1,1,-0.19087086264805164,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.021634162528464784,High packet rate (possible DoS)
1,1,-0.15948897678086305,High packet rate (possible DoS)
0,0,0.04873538263947619,Data imbalance (possible exfiltration)
0,0,0.0909967851029348,
0,0,0.08174082894472973,
1,0,0.006568037257610793,Data imbalance (possible exfiltration)
0,0,0.07463507039660888,
1,1,-0.19313947210909843,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.09311578199809145,
1,0,0.059650735582208125,
1,1,-0.13943139719253206,
0,0,0.06202320812690232,
0,0,0.0810614334629099,
1,0,0.018660656490487204,"Data imbalance (possible exfiltration), Traffic spike detected"
0,0,0.08360015272452859,
1,0,0.06146615001623901,
0,0,0.08815990742261925,
0,1,-0.07464733947994223,High packet rate (possible DoS)
0,0,0.09289610623611771,
0,1,-0.042647631980925305,
1,1,-0.02929516936121007,
1,1,-0.1638588268806248,High packet rate (possible DoS)
0,1,-0.10321410301381428,High packet rate (possible DoS)
0,0,0.09040460713873516,
0,0,0.092709930513527,
0,1,-0.023561976049556788,Data imbalance (possible exfiltration)
1,1,-0.15958942243185892,High packet rate (possible DoS)
1,1,-0.026787178121982003,
0,0,0.022984358018817264,Data imbalance (possible exfiltration)
0,0,0.09298933493194811,
1,1,-0.025909415745993036,
0,0,0.09298058123346375,
0,0,0.07310781663518662,
1,1,-0.1456477918531468,High packet rate (possible DoS)
1,1,-0.004761599010463247,Data imbalance (possible exfiltration)
1,1,-0.08458635402681164,"High packet rate (possible DoS), Data imbalance (possible exfiltration)"
1,0,0.04259058895951129,
1,1,-0.15882293415218984,High packet rate (possible DoS)
0,0,0.07871065879369021,
0,0,0.03527125096658407,Data imbalance (possible exfiltration)
1,0,0.0574219930309377,
1,0,0.020861824010415975,
1,0,0.05779338555353131,
1,1,-0.1530929042606154,High error rate (suspicious behavior)
1,1,-0.19923909821106678,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.08794627114073472,
1,1,-0.19988718741836387,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.08991509202820441,Traffic spike detected
0,1,-0.08055973803857308,
1,1,-0.03413735448753352,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.09497522751717102,"Data imbalance (possible exfiltration), Traffic spike detected"
0,0,0.08954071284140913,Traffic spike detected
1,1,-0.1828813325628943,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.090833206178418,Traffic spike detected
0,1,-0.09975237752718569,High packet rate (possible DoS)
1,1,-0.008652771639510726,"Data imbalance (possible exfiltration), Traffic spike detected"
0,0,0.09108919001698235,
1,0,0.06247191793272172,
1,1,-0.15754288383149018,High packet rate (possible DoS)
0,0,0.08531743302921074,
1,0,0.019094482197188678,"Data imbalance (possible exfiltration), Traffic spike detected"
1,1,-0.2065044215887898,High packet rate (possible DoS)
1,1,-0.1503504185971135,High packet rate (possible DoS)
0,0,0.07614276624106803,
1,1,-0.1974148402205308,"High packet rate (possible DoS), High error rate (suspicious behavior)"
0,0,0.05795348231333797,Data imbalance (possible exfiltration)
